subset,file,cycle_number,n_points,dis_ah_max,chg_ah_max,dis_points,dis_duration,v_end_dis,v_min,v_max,i_min,i_max,dis_int_ah,chg_int_ah,n_dis_seg,n_chg_seg,qd_min_diff_in_dis,chg_points,soh_repo,soh_dis1
NA_ion,NA-ion_270040-6-1-31.pkl,92,1064,0.8828725,0.8833995,531,530.0,1.9997,1.9997,4.0,-6.0005288,6.0006671,0.8833723402222222,0.8833994167222223,1,1,0.0011666999999999,531,0.8828725,0.9667862603227276
NA_ion,NA-ion_270040-6-1-31.pkl,93,1064,0.8825392,0.8830653,531,530.0,1.9999,1.9999,4.0003,-6.0004797,6.000669,0.8833724960138889,0.8817318312777778,1,1,0.0008332999999999,531,0.8825392,0.9664212813925134
NA_ion,NA-ion_270040-6-1-31.pkl,94,1064,0.8823714,0.8827291,531,530.0,1.9992,1.9992,4.0002,-6.0004382,6.000628,0.8833713371805556,0.8800622405833334,1,2,0.0006667,531,0.8823714,0.9662375326241668
NA_ion,NA-ion_270040-6-1-31.pkl,95,1064,0.8820356,0.8825649,531,530.0,1.9996,1.9996,4.0002,-6.0004649,6.0006294,0.8833687637916666,0.8817314224027779,1,1,0.0003334,531,0.8820356,0.9658698160782144
NA_ion,NA-ion_270040-6-1-31.pkl,96,1063,0.8815385,0.8820617,530,529.0,1.9996,1.9996,4.0001,-6.0004673,6.0006065,0.8817050598888889,0.8817282437638889,1,1,0.0015001,531,0.8815385,0.9653254685648345
NA_ion,NA-ion_270040-6-1-31.pkl,97,1062,0.8812054,0.8817262,530,528.0,2.0062,1.9996,4.0002,-6.0004296,6.0005755,0.8800385914722222,0.8817261229861112,1,1,-0.0011667,530,0.8812054,0.9649607086438794
NA_ion,NA-ion_270040-6-1-31.pkl,98,1062,0.8808696,0.881398,530,529.0,1.9996,1.9996,4.0003,-6.0004535,6.0006094,0.8817028481805556,0.88173124675,1,1,0.0008333999999999,530,0.8808696,0.9645929920979269
NA_ion,NA-ion_270040-6-1-31.pkl,99,1062,0.8805382,0.880899,530,528.0,1.9991,1.9991,4.0001,-6.0004706,6.0006266,0.8800379649166666,0.8800655369305556,1,1,0.0005001,530,0.8805382,0.9642300937556738
NA_ion,NA-ion_270040-6-1-31.pkl,100,1062,0.8802087,0.8807294,530,528.0,1.9995,1.9995,4.0002,-6.0005174,6.0006309,0.8800418892777778,0.8800625894999999,1,2,0.0001666999999999,530,0.8802087,0.9638692760013815
NA_ion,NA-ion_270040-6-1-31.pkl,101,1061,0.8798731,0.8803952,529,528.0,1.9994,1.9994,4.0002,-6.0004859,6.0006552,0.880039708263889,0.8800617055000001,1,1,0.0015001,530,0.8798731,0.9635017784646881
NA_ion,NA-ion_270040-6-1-31.pkl,102,1060,0.8795372,0.8800622,529,528.0,1.9998,1.9998,4.0002,-6.0004492,6.0006146,0.8800371345694444,0.8800621125277778,1,1,0.0011666999999999,529,0.8795372,0.9631339524141063
NA_ion,NA-ion_270040-6-1-31.pkl,103,1060,0.8792012,0.8795619,529,528.0,1.9992,1.9992,4.0001,-6.0004187,6.0005741,0.8800345428472223,0.8783950924027778,1,1,0.0008333999999999,529,0.8792012,0.9627660168588947
NA_ion,NA-ion_270040-6-1-31.pkl,104,1060,0.8788704,0.8793938,529,527.0,1.9993,1.9993,4.0001,-6.0004721,6.0006146,0.8783702077083333,0.8783936700555556,1,2,0.0005001,529,0.8788704,0.9624037755444188
NA_ion,NA-ion_270040-6-1-31.pkl,105,1060,0.8785332,0.8790603,529,527.0,1.9997,1.9997,4.0001,-6.0003991,6.0006313,0.8783664670416668,0.8783933963888888,1,1,0.0001666999999999,529,0.8785332,0.9620345259336529
NA_ion,NA-ion_270040-6-1-31.pkl,106,1059,0.8782008,0.878563,528,527.0,1.9994,1.9994,4.0002,-6.000412,6.0006175,0.8783673814444445,0.8767294396527777,1,2,0.0015,529,0.8782008,0.9616705325451044
NA_ion,NA-ion_270040-6-1-31.pkl,107,1058,0.877702,0.8783929,528,527.0,1.9999,1.9999,4.0002,-6.0004158,6.0005789,0.8783686365694445,0.8783927759027779,1,1,0.001,528,0.877702,0.9611243234530226
NA_ion,NA-ion_270040-6-1-31.pkl,108,1058,0.8775347,0.8778929,528,526.0,1.9991,1.9991,4.0001,-6.0004478,6.0005975,0.8767012239305556,0.8783928427083333,1,1,0.0008333,528,0.8775347,0.9609411222078236
NA_ion,NA-ion_270040-6-1-31.pkl,109,1058,0.877205,0.8777322,528,526.0,1.9999,1.9999,4.0003,-6.0004745,6.0006585,0.8767048328888889,0.8783987758194445,1,1,0.0005001,528,0.877205,0.9605800854442723
NA_ion,NA-ion_270040-6-1-31.pkl,110,1057,0.8767063,0.8772309,527,526.0,1.9997,1.9997,4.0001,-6.0004787,6.0006399,0.8767062192222222,0.8767308031666665,1,1,0.0016666,528,0.8767063,0.9600339858568201
NA_ion,NA-ion_270040-6-1-31.pkl,111,1057,0.8763714,0.8768979,527,526.0,1.9998,1.9998,4.0001,-6.0004692,6.0007005,0.8767046653333334,0.8767310405,1,1,0.0013332999999999,528,0.8763714,0.9596672548525335
NA_ion,NA-ion_270040-6-1-31.pkl,112,1056,0.8762026,0.8767334,527,526.0,1.9999,1.9999,4.0003,-6.0004873,6.0006547,0.8767025394027779,0.8750664934444444,1,2,0.0011667,527,0.8762026,0.9594824110378916
NA_ion,NA-ion_270040-6-1-31.pkl,113,1056,0.8758699,0.8762317,527,525.0,1.9994,1.9994,4.0002,-6.0004563,6.0006466,0.8750364740833334,0.8767316673472222,1,1,0.0008332999999999,527,0.8758699,0.9591180891354544
NA_ion,NA-ion_270040-6-1-31.pkl,114,1056,0.8755348,0.8760607,527,525.0,1.9994,1.9994,4.0003,-6.0004783,6.0006604,0.8750346609444445,0.8767273768194446,1,1,0.0004999999999999,527,0.8755348,0.9587511391219086
NA_ion,NA-ion_270040-6-1-31.pkl,115,1056,0.8751984,0.8757327,527,526.0,1.9996,1.9996,4.0003,-6.0004482,6.0006809,0.8766984104444445,0.8750657802638889,1,1,0.0001667,527,0.8751984,0.9583827655481791
NA_ion,NA-ion_270040-6-1-31.pkl,116,1055,0.8746998,0.8752279,526,524.0,1.9997,1.9997,4.0001,-6.0004549,6.0006285,0.8716998420972223,0.8750611108055556,2,1,0.0,527,0.8746998,0.9578367754653564
NA_ion,NA-ion_270040-6-1-31.pkl,117,1054,0.8745368,0.8748922,526,525.0,1.9991,1.9991,4.0002,-6.0004535,6.000659,0.8750366138888889,0.8733920359444445,1,2,0.0011668,526,0.8745368,0.9576582829192269
NA_ion,NA-ion_270040-6-1-31.pkl,118,1054,0.8741998,0.8747327,526,524.0,1.9991,1.9991,4.0002,-6.0004163,6.0006604,0.8733663455416667,0.8750660107916667,1,1,0.0008332999999999,526,0.8741998,0.9572892523177202
NA_ion,NA-ion_270040-6-1-31.pkl,119,1054,0.8737052,0.874229,526,524.0,1.9995,1.9995,4.0,-6.0004578,6.00068,0.8733718191527777,0.8750623345833333,1,1,0.0003332999999999,526,0.8737052,0.9567476424200786
NA_ion,NA-ion_270040-6-1-31.pkl,120,1053,0.8733678,0.8738933,525,524.0,1.9995,1.9995,4.0002,-6.0004921,6.0006437,0.8733677074166667,0.8733930794305554,1,1,0.0016664,526,0.8733678,0.9563781738000537
NA_ion,NA-ion_270040-6-1-31.pkl,121,1053,0.8730348,0.8735608,525,524.0,1.9996,1.9996,4.0002,-6.0004344,6.0006475,0.8733680701250001,0.8733940083472221,1,1,0.0013332999999999,526,0.8730348,0.9560135233837281
NA_ion,NA-ion_270040-6-1-31.pkl,122,1052,0.8727005,0.8732302,525,524.0,1.9999,1.9999,4.0002,-6.0004201,6.0006828,0.8733670352916667,0.8733968285833333,1,1,0.0010000999999999,525,0.8727005,0.9556474494072186
NA_ion,NA-ion_270040-6-1-31.pkl,123,1052,0.8725401,0.8728973,525,524.0,1.9995,1.9995,4.0003,-6.0004859,6.0006337,0.8733734324444444,0.8717304740138888,1,1,0.0008334,525,0.8725401,0.9554718039814569
NA_ion,NA-ion_270040-6-1-31.pkl,124,1052,0.8722033,0.8727287,525,523.0,1.9996,1.9996,4.0004,-6.0004644,6.0006728,0.8717031860277777,0.8733952894444443,1,1,0.0005001,525,0.8722033,0.9551029923892093
NA_ion,NA-ion_270040-6-1-31.pkl,125,1052,0.8718704,0.8723941,525,523.0,1.9997,1.9997,4.0003,-6.0004554,6.000649,0.8717035315277778,0.8717272570555554,1,1,0.0001667,525,0.8718704,0.9547384514775131
NA_ion,NA-ion_270040-6-1-31.pkl,126,1051,0.8713719,0.8718992,524,523.0,1.9996,1.9996,4.0001,-6.0004692,6.0006247,0.8717051392777777,0.8717324896666667,1,1,0.0013333999999999,525,0.8713719,0.9541925708993199
NA_ion,NA-ion_270040-6-1-31.pkl,127,1050,0.8708724,0.8713947,524,523.0,1.9996,1.9996,4.0001,-6.0004659,6.0006242,0.8717056949027778,0.8717279681944445,1,1,0.0008333999999999,524,0.8708724,0.9536455952748314
NA_ion,NA-ion_270040-6-1-31.pkl,128,1050,0.8705318,0.8710625,524,522.0,1.9999,1.9999,4.0,-6.0004234,6.000659,0.8700317096111111,0.8700623763611111,1,2,0.0004999999999999,524,0.8705318,0.9532726225066617
NA_ion,NA-ion_270040-6-1-31.pkl,129,1050,0.8703688,0.8707252,524,522.0,1.9994,1.9994,4.0001,-6.0004568,6.0006146,0.8683688920416666,0.871725158986111,2,1,0.0,524,0.8703688,0.9530941299605324
NA_ion,NA-ion_270040-6-1-31.pkl,130,1049,0.8700337,0.8705584,523,522.0,1.9995,1.9995,4.0003,-6.000391,6.0006394,0.87003367475,0.870058343513889,1,1,0.0016666,524,0.8700337,0.9527271799469866
NA_ion,NA-ion_270040-6-1-31.pkl,131,1049,0.8696946,0.870226,523,522.0,1.9997,1.9997,4.0003,-6.0003929,6.0006242,0.8700279017916667,0.8700592563472221,1,1,0.0013333999999999,524,0.8696946,0.9523558497482598
NA_ion,NA-ion_270040-6-1-31.pkl,132,1048,0.8695339,0.8698919,523,522.0,1.9993,1.9993,4.0003,-6.0004048,6.0006204,0.8700337901527779,0.8700584445694444,1,1,0.0011666999999999,523,0.8695339,0.9521798758086095
NA_ion,NA-ion_270040-6-1-31.pkl,133,1048,0.8690357,0.8695605,523,521.0,1.9997,1.9997,4.0002,-6.0004439,6.0006418,0.8667024669583333,0.8700605238472222,2,1,0.0,523,0.8690357,0.9516343237443049
NA_ion,NA-ion_270040-6-1-31.pkl,134,1048,0.8688626,0.8692224,523,522.0,1.9991,1.9991,4.0003,-6.0003982,6.0006089,0.8700291863750002,0.8683889388888888,1,1,0.0005,523,0.8688626,0.9514447712305933
NA_ion,NA-ion_270040-6-1-31.pkl,135,1048,0.8685269,0.8690538,523,521.0,1.9992,1.9992,4.0003,-6.0003762,6.0005836,0.8683601681666667,0.8683869604583333,1,1,0.0001666,523,0.8685269,0.9510771641892705
NA_ion,NA-ion_270040-6-1-31.pkl,136,1047,0.8680277,0.8685533,522,521.0,1.9997,1.9997,4.0001,-6.0003867,6.0005922,0.8683610158055556,0.8667197908194445,1,2,0.0013333999999999,523,0.8680277,0.9505305170786705
NA_ion,NA-ion_270040-6-1-31.pkl,137,1046,0.8678576,0.8682144,522,521.0,1.9991,1.9991,4.0003,-6.0003757,6.0005369,0.8683574253472224,0.8683810345694445,1,1,0.0011666999999999,522,0.8678576,0.9503442497038448
NA_ion,NA-ion_270040-6-1-31.pkl,138,1046,0.8675212,0.8680529,522,520.0,1.9993,1.9993,4.0003,-6.0003366,6.0005755,0.8666877933333333,0.8683862301388888,1,1,0.0008333,522,0.8675212,0.9499758761301151
NA_ion,NA-ion_270040-6-1-31.pkl,139,1046,0.8671868,0.8677143,522,520.0,1.9999,1.9999,4.0003,-6.0003624,6.0005355,0.8650202922222221,0.8683809569444444,2,1,0.0,522,0.8671868,0.9496096926489762
NA_ion,NA-ion_270040-6-1-31.pkl,140,1046,0.8671812,0.8673749,522,521.0,1.9996,1.9996,4.0003,-6.0003104,6.0004387,0.8683479695972223,0.866708176861111,1,1,0.0004999999999999,522,0.8671812,0.9496035603897226
NA_ion,NA-ion_270040-6-1-31.pkl,141,1045,0.8665152,0.8670462,521,520.0,1.9999,1.9999,4.0,-6.00033,6.000556,0.8666818514583332,0.8650461224722222,1,2,0.0015,522,0.8665152,0.9488742595570714
NA_ion,NA-ion_270040-6-1-31.pkl,142,1044,0.8663511,0.8667111,521,520.0,1.9992,1.9992,4.0001,-6.0003119,6.0005121,0.8666842772500001,0.8667110997222223,1,1,0.0013334,521,0.8663511,0.9486945624600172
NA_ion,NA-ion_270040-6-1-31.pkl,143,1044,0.8661829,0.8665468,521,520.0,1.9988,1.9988,4.0003,-6.0003424,6.0004649,0.8666828374722223,0.8650466492083333,1,2,0.0011666,521,0.8661829,0.9485103756731523
NA_ion,NA-ion_270040-6-1-31.pkl,144,1044,0.8658543,0.8663806,521,519.0,1.9991,1.9991,4.0003,-6.0003214,6.0005412,0.8650208859027778,0.8667138926805555,1,1,0.0008332999999999,521,0.8658543,0.9481505434605259
NA_ion,NA-ion_270040-6-1-31.pkl,145,1044,0.8655188,0.8660454,521,519.0,1.9993,1.9993,4.0003,-6.0003319,6.0004997,0.8633522155138889,0.8667119814305555,2,1,0.0,521,0.8655188,0.947783155428462
NA_ion,NA-ion_270040-6-1-31.pkl,146,1044,0.8651844,0.8657128,521,519.0,2.0,2.0,4.0003,-6.0003729,6.0005283,0.8650175250694444,0.8667128100416667,1,1,0.0001666999999999,521,0.8651844,0.947416971947323
NA_ion,NA-ion_270040-6-1-31.pkl,147,1043,0.8648532,0.8652101,520,519.0,1.9993,1.9993,4.0,-6.0003133,6.0004768,0.8633534688472221,0.8650433805833333,2,1,0.0,521,0.8648532,0.9470542926143288
NA_ion,NA-ion_270040-6-1-31.pkl,148,1043,0.8646858,0.8652101,520,519.0,1.9997,1.9997,4.0004,-6.0003719,6.000526,0.8650190280416666,0.8650433343750001,1,1,0.0013333999999999,521,0.8646858,0.9468709818645002
NA_ion,NA-ion_270040-6-1-31.pkl,149,1042,0.8643569,0.8647109,520,518.0,1.9989,1.9989,4.0,-6.0003982,6.0005422,0.86335685225,0.8650442082638888,1,1,0.001,520,0.8643569,0.9465108211379852
NA_ion,NA-ion_270040-6-1-31.pkl,150,1042,0.864028,0.8645524,520,518.0,1.9993,1.9993,4.0001,-6.0004082,6.0005732,0.8616947901666666,0.865052406125,2,1,0.0,520,0.864028,0.9461506604114702
NA_ion,NA-ion_270040-6-1-31.pkl,151,1042,0.8636873,0.8642179,520,518.0,1.9995,1.9995,4.0002,-6.0003424,6.0006018,0.863353828,0.8650511951527778,1,1,0.0003333,520,0.8636873,0.945777578138671
NA_ion,NA-ion_270040-6-1-31.pkl,152,1042,0.8635224,0.8638845,520,518.0,1.9991,1.9991,4.0001,-6.0003371,6.0006299,0.8633556121944445,0.8633843186111111,1,1,0.0001667,520,0.8635224,0.9455970050045807
NA_ion,NA-ion_270040-6-1-31.pkl,153,1041,0.8631822,0.8637141,519,517.0,1.9997,1.9997,4.0003,-6.0003247,6.0005698,0.8616820986805556,0.8633806493749999,1,2,0.0015,520,0.8631822,0.945224470254929
NA_ion,NA-ion_270040-6-1-31.pkl,154,1040,0.862852,0.8633739,519,518.0,1.9997,1.9997,4.0002,-6.0003233,6.0005035,0.8633519054861111,0.8633738472499999,1,1,0.0011666999999999,519,0.862852,0.94486288596823
NA_ion,NA-ion_270040-6-1-31.pkl,155,1040,0.8625159,0.8630404,519,517.0,1.9999,1.9999,4.0001,-6.000298,6.000526,0.861682461652778,0.8633737094027778,1,1,0.0008333999999999,519,0.8625159,0.9444948409083891
NA_ion,NA-ion_270040-6-1-31.pkl,156,1040,0.8623472,0.8627101,519,517.0,1.9994,1.9994,4.0003,-6.0003066,6.0005269,0.8616804561111111,0.8633767572777777,1,1,0.0006665999999999,519,0.8623472,0.9443101065983767
NA_ion,NA-ion_270040-6-1-31.pkl,157,1040,0.8620197,0.8623744,519,517.0,2.001,1.999,4.0001,-6.000308,6.0004883,0.8616861478194444,0.8633743616527777,1,1,-0.0003334,519,0.8620197,0.9439514789366751
NA_ion,NA-ion_270040-6-1-31.pkl,158,1039,0.8616849,0.8622091,518,517.0,1.9993,1.9993,4.0001,-6.0003357,6.0005565,0.8616847734027778,0.8617089897222223,1,2,0.0016664,519,0.8616849,0.9435848574370178
NA_ion,NA-ion_270040-6-1-31.pkl,159,1039,0.8613541,0.8618788,518,517.0,1.9998,1.9998,4.0,-6.0003166,6.0005465,0.8616873931944443,0.86004520275,1,2,0.0013332999999999,519,0.8613541,0.9432226161225419
NA_ion,NA-ion_270040-6-1-31.pkl,160,1038,0.8613579,0.8615474,518,517.0,1.9998,1.9998,4.0002,-6.0003757,6.000535,0.8616913608194444,0.8617140069722222,1,1,0.0013334,518,0.8613579,0.9432267772984638
NA_ion,NA-ion_270040-6-1-31.pkl,161,1038,0.8608594,0.8613843,518,516.0,1.9998,1.9998,4.0003,-6.0003581,6.0005927,0.860025955,0.8617175518750001,1,1,0.0008334,518,0.8608594,0.9426808967202707
NA_ion,NA-ion_270040-6-1-31.pkl,162,1038,0.8606938,0.8610498,518,516.0,1.9992,1.9992,4.0003,-6.0003896,6.0005546,0.8600270105416666,0.8617163817222221,1,1,0.0006666999999999,518,0.8606938,0.9424995570537735
NA_ion,NA-ion_270040-6-1-31.pkl,163,1038,0.8601962,0.8607203,518,516.0,1.9996,1.9996,4.0001,-6.0004263,6.000598,0.86002945275,0.8617202818749999,1,1,0.0001666999999999,518,0.8601962,0.9419546620172461
NA_ion,NA-ion_270040-6-1-31.pkl,164,1037,0.8598617,0.8603849,517,516.0,1.9997,1.9997,4.0,-6.0003881,6.0005636,0.8600283033055555,0.8600514084583334,1,1,0.0014999999999999,518,0.8598617,0.9415883690314775
NA_ion,NA-ion_270040-6-1-31.pkl,165,1036,0.8596976,0.8600531,517,516.0,1.9991,1.9991,4.0,-6.0004478,6.0005827,0.8600308879444445,0.8600530096111111,1,1,0.0013332999999999,517,0.8596976,0.9414086719344233
NA_ion,NA-ion_270040-6-1-31.pkl,166,1036,0.8593617,0.8598891,517,515.0,1.9998,1.9998,4.0001,-6.0003881,6.0006003,0.8583615748055556,0.8600557165555557,1,1,0.001,517,0.8593617,0.9410408458838414
NA_ion,NA-ion_270040-6-1-31.pkl,167,1036,0.8591956,0.8595554,517,515.0,1.9991,1.9991,4.0001,-6.0003996,6.0005655,0.8583621264166666,0.8600553815694444,1,1,0.0008333999999999,517,0.8591956,0.9408589586941967
NA_ion,NA-ion_270040-6-1-31.pkl,168,1036,0.8588613,0.8593876,517,515.0,1.9993,1.9993,4.0,-6.0004272,6.0006032,0.8583611649166667,0.8600542276527778,1,1,0.0005001,517,0.8588613,0.9404928847176872
NA_ion,NA-ion_270040-6-1-31.pkl,169,1036,0.858528,0.8590571,517,515.0,1.9998,1.9998,4.0001,-6.0004354,6.0005975,0.8583612914027777,0.8600569901944444,1,1,0.0001665999999999,517,0.858528,0.940127905787473
NA_ion,NA-ion_270040-6-1-31.pkl,170,1035,0.8583634,0.8587203,516,515.0,1.9995,1.9995,4.0003,-6.0004482,6.0005937,0.858363338986111,0.8583869406527778,1,1,0.0016665999999999,517,0.8583634,0.9399476611672711
NA_ion,NA-ion_270040-6-1-31.pkl,171,1035,0.8580287,0.8585562,516,515.0,1.9995,1.9995,4.0002,-6.0004005,6.0005951,0.8583619859444445,0.8583893227777778,1,1,0.0013333999999999,517,0.8580287,0.9395811491722436
NA_ion,NA-ion_270040-6-1-31.pkl,172,1034,0.8576915,0.8582159,516,514.0,2.0055,1.9997,4.0001,-6.0003777,6.0005741,0.8566914842916667,0.8567157477083334,1,2,-0.001,516,0.8576915,0.9392118995614778
NA_ion,NA-ion_270040-6-1-31.pkl,173,1034,0.8575234,0.8578836,516,515.0,1.9992,1.9992,4.0003,-6.0004129,6.0005522,0.8566903473472222,0.8583835759722224,2,1,0.0,516,0.8575234,0.9390278222792425
NA_ion,NA-ion_270040-6-1-31.pkl,174,1034,0.8570189,0.8575466,516,514.0,1.9996,1.9996,4.0,-6.0003467,6.0005326,0.8566855070694445,0.8567130676527778,1,1,0.0003332999999999,516,0.8570189,0.9384753714232777
NA_ion,NA-ion_270040-6-1-31.pkl,175,1034,0.8568553,0.8573774,516,514.0,1.9998,1.9998,4.0003,-6.0004129,6.0005045,0.8566884901666666,0.8583772912222223,1,1,0.0001666999999999,516,0.8568553,0.9382962218493711
NA_ion,NA-ion_270040-6-1-31.pkl,176,1033,0.8566843,0.8570454,515,514.0,1.9992,1.9992,4.0003,-6.0003147,6.0005226,0.8566841930833334,0.8567119496250001,1,1,0.0016664,516,0.8566843,0.9381089689328795
NA_ion,NA-ion_270040-6-1-31.pkl,177,1033,0.856352,0.8568742,515,514.0,1.9995,1.9995,4.0003,-6.0003939,6.0004826,0.8566852987916668,0.8550406146805555,1,2,0.0013332999999999,516,0.856352,0.9377450850489606
NA_ion,NA-ion_270040-6-1-31.pkl,178,1032,0.8558531,0.8563764,515,513.0,1.9996,1.9996,4.0,-6.0003624,6.0004897,0.8533532943333334,0.8567096553611111,2,1,0.0,515,0.8558531,0.9371987664522493
NA_ion,NA-ion_270040-6-1-31.pkl,179,1032,0.8556888,0.856213,515,513.0,2.0,2.0,4.0004,-6.0003867,6.0005255,0.8550220738472222,0.8567129292083334,1,1,0.0006667,515,0.8556888,0.9370188503459361
NA_ion,NA-ion_270040-6-1-31.pkl,180,1032,0.8553566,0.8557097,515,513.0,1.9995,1.9995,4.0002,-6.0003719,6.0005107,0.8550232330416667,0.8567095453472221,1,1,0.0003332999999999,515,0.8553566,0.9366550759666467
NA_ion,NA-ion_270040-6-1-31.pkl,181,1031,0.8550236,0.8555491,514,513.0,1.9993,1.9993,4.0,-6.0003633,6.000535,0.8533570711111111,0.8550490097083333,2,1,0.0,515,0.8550236,0.9362904255503209
NA_ion,NA-ion_270040-6-1-31.pkl,182,1031,0.8548576,0.8553772,514,513.0,1.9991,1.9991,4.0002,-6.0003762,6.0005655,0.8550241716944444,0.8550437999305556,1,1,0.0015001,515,0.8548576,0.9361086478653058
NA_ion,NA-ion_270040-6-1-31.pkl,183,1030,0.8543512,0.8548789,514,513.0,1.9997,1.9997,4.0001,-6.00034,6.0005317,0.8550177808055556,0.8550454739444444,1,1,0.0010000999999999,514,0.8543512,0.93555411642138
NA_ion,NA-ion_270040-6-1-31.pkl,184,1030,0.8541914,0.8545505,514,513.0,1.999,1.999,4.0,-6.0003762,6.0005574,0.8550247023055555,0.8533836978333333,1,1,0.0008334,514,0.8541914,0.9353791280233955
NA_ion,NA-ion_270040-6-1-31.pkl,185,1030,0.8538511,0.8545461,514,512.0,1.9999,1.9999,4.0003,-6.0002952,6.0005951,0.8533510639166666,0.8550459885555555,1,1,0.0004999999999999,514,0.8538511,0.9350064837691143
NA_ion,NA-ion_270040-6-1-31.pkl,186,1030,0.8536859,0.8540471,514,513.0,1.9994,1.9994,4.0003,-6.0003414,6.0005436,0.8533526855416665,0.8533802622777777,2,1,0.0,514,0.8536859,0.9348255821211353
NA_ion,NA-ion_270040-6-1-31.pkl,187,1029,0.8533554,0.8538756,513,512.0,1.9998,1.9998,4.0003,-6.0003786,6.0005131,0.8533552916944445,0.8533753636944444,1,1,0.0016665,514,0.8533554,0.9344636693205478
NA_ion,NA-ion_270040-6-1-31.pkl,188,1029,0.8530201,0.8535473,513,512.0,1.9998,1.9998,4.0003,-6.0003757,6.0005608,0.8533533412777776,0.8517137089861112,1,2,0.0013333999999999,514,0.8530201,0.934096500297743
NA_ion,NA-ion_270040-6-1-31.pkl,189,1028,0.8528513,0.8532135,513,511.0,1.999,1.999,4.0003,-6.0003242,6.0005689,0.851684488875,0.8533801439305556,1,1,0.0011666999999999,513,0.8528513,0.9339116564831011
NA_ion,NA-ion_270040-6-1-31.pkl,190,1028,0.8525213,0.8530452,513,512.0,1.9993,1.9993,4.0002,-6.0003576,6.000524,0.8516881242361112,0.8533785578333333,2,1,0.0,513,0.8525213,0.9335502912056614
NA_ion,NA-ion_270040-6-1-31.pkl,191,1028,0.8521848,0.8527117,513,512.0,1.9993,1.9993,4.0003,-6.0003285,6.0005827,0.8533513638055555,0.851711586513889,1,1,0.0004998999999999,513,0.8521848,0.9331818081273021
NA_ion,NA-ion_270040-6-1-31.pkl,192,1028,0.8518467,0.8523752,513,511.0,1.9992,1.9992,4.0,-6.0003023,6.000515,0.8516799296527777,0.8517084548472222,1,1,0.0001666999999999,513,0.8518467,0.9328115729748706
NA_ion,NA-ion_270040-6-1-31.pkl,193,1027,0.85151,0.8520375,512,511.0,1.9996,1.9996,4.0,-6.0003014,6.0004773,0.8516765408333333,0.851704028375,1,1,0.0014999999999999,513,0.85151,0.9324428708872525
NA_ion,NA-ion_270040-6-1-31.pkl,194,1026,0.8511788,0.8517059,512,511.0,1.9996,1.9996,4.0001,-6.0002899,6.000505,0.851678727361111,0.8517058095555556,1,1,0.0011666999999999,512,0.8511788,0.9320801915542584
NA_ion,NA-ion_270040-6-1-31.pkl,195,1026,0.8510178,0.8515399,512,510.0,1.9993,1.9993,4.0003,-6.0003562,6.0005178,0.8483513818611111,0.8517064424583333,2,1,0.0,512,0.8510178,0.9319038891007195
NA_ion,NA-ion_270040-6-1-31.pkl,196,1026,0.8506819,0.8512084,512,510.0,1.9997,1.9997,4.0003,-6.0003242,6.0005732,0.8500151817916666,0.851708367736111,1,1,0.0006667,512,0.8506819,0.9315360630501376
NA_ion,NA-ion_270040-6-1-31.pkl,197,1026,0.8503523,0.8507108,512,510.0,1.9991,1.9991,4.0,-6.0003562,6.0005078,0.8500187828055555,0.8517107694027778,1,1,0.0003333999999999,512,0.8503523,0.9311751357912158
NA_ion,NA-ion_270040-6-1-31.pkl,198,1026,0.8501884,0.8507084,512,511.0,1.9992,1.9992,4.0002,-6.0003357,6.0005426,0.8516882673333334,0.8500416495833333,1,1,0.0001666999999999,512,0.8501884,0.9309956577034206
NA_ion,NA-ion_270040-6-1-31.pkl,199,1025,0.8498459,0.8503724,511,510.0,1.999,1.999,4.0001,-6.0002942,6.0005469,0.8500124532083333,0.848372270111111,1,2,0.0015,512,0.8498459,0.93062060434729
NA_ion,NA-ion_270040-6-1-31.pkl,200,1024,0.8495161,0.8500393,511,509.0,2.0062,1.9993,4.0001,-6.0003319,6.0004759,0.8483493249027778,0.8500391094027777,1,1,-0.0011666999999999,511,0.8495161,0.9302594580791093
NA_ion,NA-ion_270040-6-1-31.pkl,201,1024,0.8491835,0.8497046,511,510.0,1.9992,1.9992,4.0001,-6.0002909,6.0004649,0.8500167479305556,0.8500378626249999,1,1,0.0008333999999999,511,0.8491835,0.9298952456813017
NA_ion,NA-ion_270040-6-1-31.pkl,202,1024,0.8490149,0.8495395,511,510.0,1.9993,1.9993,4.0003,-6.000289,6.0005164,0.8500147775000001,0.8483727785694445,1,1,0.0006667,511,0.8490149,0.9297106208759188
NA_ion,NA-ion_270040-6-1-31.pkl,203,1024,0.8486835,0.8492066,511,509.0,1.9993,1.9993,4.0001,-6.0003233,6.0005469,0.8466836123888889,0.8483730382638889,2,1,0.0,511,0.8486835,0.9293477225336656
NA_ion,NA-ion_270040-6-1-31.pkl,204,1023,0.8483499,0.8488736,510,509.0,1.9994,1.9994,4.0003,-6.0003328,6.0004997,0.8483497311527778,0.8500403017499999,1,1,0.0016664,511,0.8483499,0.9289824150895627
NA_ion,NA-ion_270040-6-1-31.pkl,205,1023,0.8480124,0.8485438,510,509.0,1.9994,1.9994,4.0002,-6.0003181,6.0005407,0.8483457103611111,0.8483770204166666,1,1,0.0013332999999999,511,0.8480124,0.9286128369649084
