subset,cell,chemistry,n_measured,boundary_branch,boundary_prefix_match,n_total,n_extrapolated,extrap_frac,pchip_changed,pchip_max_abs_diff,observed__knee_curvature_max_cycle,observed__knee_curvature_max_lifefrac,observed__knee_bilinear_cycle,observed__knee_bilinear_lifefrac,observed__knee_tangent_cross_cycle,observed__knee_tangent_cross_lifefrac,observed__curv_quad_coef_cycle,observed__curv_resid_signmean_cycle,observed__curv_slope_ratio_cycle,observed__curv_quad_coef_lifefrac,observed__curv_resid_signmean_lifefrac,observed__curv_slope_ratio_lifefrac,observed__eol_cycle,observed__n_points,observed__soh_first,observed__soh_last,observed__fade_rate_per_cycle,processed__knee_curvature_max_cycle,processed__knee_curvature_max_lifefrac,processed__knee_bilinear_cycle,processed__knee_bilinear_lifefrac,processed__knee_tangent_cross_cycle,processed__knee_tangent_cross_lifefrac,processed__curv_quad_coef_cycle,processed__curv_resid_signmean_cycle,processed__curv_slope_ratio_cycle,processed__curv_quad_coef_lifefrac,processed__curv_resid_signmean_lifefrac,processed__curv_slope_ratio_lifefrac,processed__eol_cycle,processed__n_points,processed__soh_first,processed__soh_last,processed__fade_rate_per_cycle
NA-ion,NA-ion_270040-1-5-60.pkl,미상,165,TRUNCATED_AT_EOL,1,165,0,0.0,0,0.000e+00,11.0,0.06666666666666667,36.51959798994975,0.22133089690878638,,,-6.476827570338682e-08,0.12727272727272726,0.9744211242993672,-0.0017633163060244018,0.12727272727272726,0.9744211242993664,165.0,165,0.8932927,0.7997518,0.0005703713414634149,11.0,0.06666666666666667,36.51959798994975,0.22133089690878638,,,-6.476827570338682e-08,0.12727272727272726,0.9744211242993672,-0.0017633163060244018,0.12727272727272726,0.9744211242993664,165.0,165,0.8932927,0.7997518,0.0005703713414634149
NA-ion,NA-ion_270040-1-6-59.pkl,미상,201,TRUNCATED_AT_EOL,1,201,0,0.0,0,0.000e+00,13.0,0.06467661691542288,176.17587939698493,0.8764969124228106,,,-1.9907679212366974e-07,0.004975124378109453,0.9410010208729929,-0.008042901478587208,0.004975124378109453,0.9410010208729838,201.0,201,0.904405,0.7998451,0.0005227995000000002,13.0,0.06467661691542288,176.17587939698493,0.8764969124228106,,,-1.9907679212366974e-07,0.004975124378109453,0.9410010208729929,-0.008042901478587208,0.004975124378109453,0.9410010208729838,201.0,201,0.904405,0.7998451,0.0005227995000000002
NA-ion,NA-ion_270040-1-7-58.pkl,미상,214,TRUNCATED_AT_EOL,1,214,0,0.0,0,0.000e+00,12.0,0.056074766355140186,178.9994974874372,0.8364462499412954,,,-2.095652264073597e-08,-0.102803738317757,0.9991931112955653,-0.0009597249108518352,-0.102803738317757,0.9991931112955831,214.0,214,0.8914667,0.799571,0.0004314352112676052,12.0,0.056074766355140186,178.9994974874372,0.8364462499412954,,,-2.095652264073597e-08,-0.102803738317757,0.9991931112955653,-0.0009597249108518352,-0.102803738317757,0.9991931112955831,214.0,214,0.8914667,0.799571,0.0004314352112676052
NA-ion,NA-ion_270040-1-8-57.pkl,미상,240,EXTRAPOLATED,1,290,50,0.172414,0,0.000e+00,15.0,0.0625,42.19447236180905,0.1758103015075377,69.01800650894722,0.28757502712061345,2.9332191779666154e-07,-0.2833333333333333,1.2059425517070448,0.01689534246508551,-0.2833333333333333,1.2059425517070446,240.0,240,0.9049981,0.8210647,0.0003511857740585776,17.0,0.05862068965517241,46.16532663316583,0.1591907814936753,70.12116226050723,0.2417971112431284,2.0480773715971597e-07,-0.25517241379310346,1.1789916834111147,0.01722433069513447,-0.25517241379310346,1.178991683411095,290.0,290,0.9049981,0.8054652231578948,0.00034440441813877234
NA-ion,NA-ion_270040-2-2-12.pkl,미상,128,EXTRAPOLATED,1,159,31,0.194969,0,0.000e+00,80.0,0.625,66.79748743718594,0.5218553706030151,38.41358388335437,0.300106124088706,1.01510741145341e-06,-0.046875,1.4433457190314267,0.01663151982925267,-0.046875,1.4433457190314267,128.0,128,0.8609242,0.8110565,0.00039265905511811077,78.0,0.49056603773584906,59.35678391959799,0.37331310641256593,30.9053900388731,0.19437352225706353,5.630847346016689e-07,0.11949685534591195,1.2816250934329552,0.014235345175464677,0.11949685534591195,1.2816250934329634,159.0,159,0.8609242,0.8,0.00038559620253164547
NA-ion,NA-ion_270040-2-4-12.pkl,미상,62,TRUNCATED_AT_EOL,1,62,0,0.0,0,0.000e+00,54.0,0.8709677419354839,55.164321608040204,0.8897471227103259,61.43141657841705,0.9908292996518879,5.220995914229064e-07,0.06451612903225806,1.0489607452756253,0.0020069508294292483,0.06451612903225806,1.048960745275641,62.0,62,0.8365048,0.7995878,0.0006051967213114768,54.0,0.8709677419354839,55.164321608040204,0.8897471227103259,61.43141657841705,0.9908292996518879,5.220995914229064e-07,0.06451612903225806,1.0489607452756253,0.0020069508294292483,0.06451612903225806,1.048960745275641,62.0,62,0.8365048,0.7995878,0.0006051967213114768
NA-ion,NA-ion_270040-2-5-12.pkl,미상,117,TRUNCATED_AT_EOL,1,117,0,0.0,0,0.000e+00,63.0,0.5384615384615384,84.41507537688443,0.721496370742602,100.95600855535785,0.8628718679945115,-9.027095211283507e-07,0.008547008547008548,0.8212508416015057,-0.012357190634723812,0.008547008547008548,0.8212508416015022,117.0,117,0.8626813,0.7998499,0.0005416499999999999,63.0,0.5384615384615384,84.41507537688443,0.721496370742602,100.95600855535785,0.8628718679945115,-9.027095211283507e-07,0.008547008547008548,0.8212508416015057,-0.012357190634723812,0.008547008547008548,0.8212508416015022,117.0,117,0.8626813,0.7998499,0.0005416499999999999
NA-ion,NA-ion_270040-2-6-12.pkl,미상,65,TRUNCATED_AT_EOL,1,65,0,0.0,0,0.000e+00,4.0,0.06153846153846154,50.366834170854275,0.7748743718592965,47.58210425362655,0.7320323731327161,2.1572527130828707e-06,0.046153846153846156,1.215690516835332,0.009114392712774333,0.046153846153846156,1.2156905168353402,65.0,65,0.8422992,0.7998747,0.0006628828124999996,4.0,0.06153846153846154,50.366834170854275,0.7748743718592965,47.58210425362655,0.7320323731327161,2.1572527130828707e-06,0.046153846153846156,1.215690516835332,0.009114392712774333,0.046153846153846156,1.2156905168353402,65.0,65,0.8422992,0.7998747,0.0006628828124999996
NA-ion,NA-ion_270040-2-7-12.pkl,미상,87,TRUNCATED_AT_EOL,1,87,0,0.0,0,0.000e+00,68.0,0.7816091954022989,25.5035175879397,0.29314388032114597,25.77597268598972,0.29627554811482437,2.3682764441302656e-06,-0.12643678160919541,1.5817898603825884,0.01792548440562404,-0.12643678160919541,1.5817898603825502,87.0,87,0.8388469,0.7999401,0.00045240465116278965,68.0,0.7816091954022989,25.5035175879397,0.29314388032114597,25.77597268598972,0.29627554811482437,2.3682764441302656e-06,-0.12643678160919541,1.5817898603825884,0.01792548440562404,-0.12643678160919541,1.5817898603825502,87.0,87,0.8388469,0.7999401,0.00045240465116278965
NA-ion,NA-ion_270040-3-1-56.pkl,미상,128,TRUNCATED_AT_EOL,1,128,0,0.0,0,0.000e+00,8.0,0.0625,85.17738693467338,0.6654483354271358,98.90519580316332,0.7726968422122135,-8.428491058264531e-07,-0.078125,0.8452083309506947,-0.013809239749860607,-0.078125,0.8452083309506947,128.0,128,0.8812963,0.7995476,0.0006436905511811024,8.0,0.0625,85.17738693467338,0.6654483354271358,98.90519580316332,0.7726968422122135,-8.428491058264531e-07,-0.078125,0.8452083309506947,-0.013809239749860607,-0.078125,0.8452083309506947,128.0,128,0.8812963,0.7995476,0.0006436905511811024
NA-ion,NA-ion_270040-3-2-55.pkl,미상,200,TRUNCATED_AT_EOL,1,200,0,0.0,0,0.000e+00,13.0,0.065,55.3,0.27649999999999997,,,1.3573113917186043e-07,-0.09,1.0939607767446962,0.0054292455668731605,-0.09,1.093960776744701,200.0,200,0.8903989,0.7994316,0.0004571221105527637,13.0,0.065,55.3,0.27649999999999997,,,1.3573113917186043e-07,-0.09,1.0939607767446962,0.0054292455668731605,-0.09,1.093960776744701,200.0,200,0.8903989,0.7994316,0.0004571221105527637
NA-ion,NA-ion_270040-3-3-54.pkl,미상,132,TRUNCATED_AT_EOL,1,132,0,0.0,0,0.000e+00,9.0,0.06818181818181818,76.76934673366836,0.5815859601035481,,,2.93339309869019e-07,0.030303030303030304,1.0704643873749575,0.005111144135156493,0.030303030303030304,1.0704643873749546,132.0,132,0.8875051,0.7998983,0.0006687541984732832,9.0,0.06818181818181818,76.76934673366836,0.5815859601035481,,,2.93339309869019e-07,0.030303030303030304,1.0704643873749575,0.005111144135156493,0.030303030303030304,1.0704643873749546,132.0,132,0.8875051,0.7998983,0.0006687541984732832
NA-ion,NA-ion_270040-3-4-53.pkl,미상,184,TRUNCATED_AT_EOL,1,184,0,0.0,0,0.000e+00,12.0,0.06521739130434782,127.44472361809046,0.692634367489622,122.14129028264573,0.6638113602317702,1.3767059241786916e-07,-0.14130434782608695,1.0494523758195937,0.004660975576900741,-0.14130434782608695,1.0494523758196006,184.0,184,0.8905931,0.7997547,0.0004963846994535518,12.0,0.06521739130434782,127.44472361809046,0.692634367489622,122.14129028264573,0.6638113602317702,1.3767059241786916e-07,-0.14130434782608695,1.0494523758195937,0.004660975576900741,-0.14130434782608695,1.0494523758196006,184.0,184,0.8905931,0.7997547,0.0004963846994535518
NA-ion,NA-ion_270040-3-5-52.pkl,미상,231,TRUNCATED_AT_EOL,1,231,0,0.0,0,0.000e+00,14.0,0.06060606060606061,90.57286432160805,0.392090321738563,105.6330062247017,0.4572857412324749,1.8015072776339527e-07,-0.1341991341991342,1.090208283845562,0.00961302298418805,-0.1341991341991342,1.090208283845567,231.0,231,0.9075121,0.7999846,0.0004675108695652174,14.0,0.06060606060606061,90.57286432160805,0.392090321738563,105.6330062247017,0.4572857412324749,1.8015072776339527e-07,-0.1341991341991342,1.090208283845562,0.00961302298418805,-0.1341991341991342,1.090208283845567,231.0,231,0.9075121,0.7999846,0.0004675108695652174
NA-ion,NA-ion_270040-3-7-50.pkl,미상,108,TRUNCATED_AT_EOL,1,108,0,0.0,0,0.000e+00,87.0,0.8055555555555556,42.240703517587946,0.39111762516285137,33.87654152438858,0.31367168078137575,1.4139387420150004e-06,0.05555555555555555,1.2651638742480658,0.016492181486866056,0.05555555555555555,1.2651638742480613,108.0,108,0.8694217,0.7993921,0.0006544822429906534,87.0,0.8055555555555556,42.240703517587946,0.39111762516285137,33.87654152438858,0.31367168078137575,1.4139387420150004e-06,0.05555555555555555,1.2651638742480658,0.016492181486866056,0.05555555555555555,1.2651638742480613,108.0,108,0.8694217,0.7993921,0.0006544822429906534
NA-ion,NA-ion_270040-3-8-49.pkl,미상,251,TRUNCATED_AT_EOL,1,251,0,0.0,0,0.000e+00,15.0,0.05976095617529881,168.713567839196,0.6721656089210997,227.0352689244736,0.904522983762843,-3.143817516167388e-07,0.099601593625498,0.8094534232891062,-0.019806364733606873,0.099601593625498,0.8094534232891122,251.0,251,0.8943579,0.799672,0.00037874359999999995,15.0,0.05976095617529881,168.713567839196,0.6721656089210997,227.0352689244736,0.904522983762843,-3.143817516167388e-07,0.099601593625498,0.8094534232891062,-0.019806364733606873,0.099601593625498,0.8094534232891122,251.0,251,0.8943579,0.799672,0.00037874359999999995
NA-ion,NA-ion_270040-4-1-48.pkl,미상,235,TRUNCATED_AT_EOL,1,235,0,0.0,0,0.000e+00,187.0,0.7957446808510639,53.561809045226134,0.22792259168181334,,,4.0708134184053066e-08,0.00425531914893617,1.0297881974339573,0.0022481067103157066,0.00425531914893617,1.029788197433959,235.0,235,0.9179171,0.7998691,0.0005044786324786327,187.0,0.7957446808510639,53.561809045226134,0.22792259168181334,,,4.0708134184053066e-08,0.00425531914893617,1.0297881974339573,0.0022481067103157066,0.00425531914893617,1.029788197433959,235.0,235,0.9179171,0.7998691,0.0005044786324786327
NA-ion,NA-ion_270040-4-2-47.pkl,미상,196,TRUNCATED_AT_EOL,1,196,0,0.0,0,0.000e+00,12.0,0.061224489795918366,137.30402010050253,0.7005307147984823,,,1.6431394959606553e-07,0.12244897959183673,1.0865954913707596,0.006312284687682249,0.12244897959183673,1.0865954913707676,196.0,196,0.8875266,0.7993979,0.00045194205128205157,12.0,0.061224489795918366,137.30402010050253,0.7005307147984823,,,1.6431394959606553e-07,0.12244897959183673,1.0865954913707596,0.006312284687682249,0.12244897959183673,1.0865954913707676,196.0,196,0.8875266,0.7993979,0.00045194205128205157
NA-ion,NA-ion_270040-4-3-46.pkl,미상,227,TRUNCATED_AT_EOL,1,227,0,0.0,0,0.000e+00,14.0,0.06167400881057269,166.24120603015075,0.7323401146702676,142.9334688519613,0.6296628583786841,2.482048069810156e-07,-0.21585903083700442,1.119673293502965,0.012789745498921552,-0.21585903083700442,1.1196732935029603,227.0,227,0.902983,0.7996942,0.00045703008849557505,14.0,0.06167400881057269,166.24120603015075,0.7323401146702676,142.9334688519613,0.6296628583786841,2.482048069810156e-07,-0.21585903083700442,1.119673293502965,0.012789745498921552,-0.21585903083700442,1.1196732935029603,227.0,227,0.902983,0.7996942,0.00045703008849557505
NA-ion,NA-ion_270040-4-6-43.pkl,미상,142,TRUNCATED_AT_EOL,1,142,0,0.0,0,0.000e+00,10.0,0.07042253521126761,96.72412060301508,0.6811557788944724,,,4.826448380556858e-07,-0.028169014084507043,1.1344871596123658,0.009732050514557285,-0.028169014084507043,1.1344871596123725,142.0,142,0.8779458,0.7999552,0.0005531248226950356,10.0,0.07042253521126761,96.72412060301508,0.6811557788944724,,,4.826448380556858e-07,-0.028169014084507043,1.1344871596123658,0.009732050514557285,-0.028169014084507043,1.1344871596123725,142.0,142,0.8779458,0.7999552,0.0005531248226950356
NA-ion,NA-ion_270040-4-8-41.pkl,미상,1,TRUNCATED_AT_EOL,1,1,0,0.0,0,0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,0.7080192,0.7080192,
NA-ion,NA-ion_270040-5-1-39.pkl,미상,128,TRUNCATED_AT_EOL,1,128,0,0.0,0,0.000e+00,19.0,0.1484375,20.337185929648246,0.15888426507537692,27.394639273185106,0.21402061932175864,1.0455145728652657e-06,-0.1875,1.1929405342327866,0.017129710761824513,-0.1875,1.1929405342327866,128.0,128,0.8860662,0.7996176,0.0006806976377952754,19.0,0.1484375,20.337185929648246,0.15888426507537692,27.394639273185106,0.21402061932175864,1.0455145728652657e-06,-0.1875,1.1929405342327866,0.017129710761824513,-0.1875,1.1929405342327866,128.0,128,0.8860662,0.7996176,0.0006806976377952754
NA-ion,NA-ion_270040-5-2-38.pkl,미상,120,TRUNCATED_AT_EOL,1,120,0,0.0,0,0.000e+00,8.0,0.06666666666666667,47.344221105527645,0.394535175879397,,,-5.015497184777453e-07,-0.15,0.9143680001751645,-0.007222315946080148,-0.15,0.9143680001751712,120.0,120,0.8878865,0.7996199,0.0007417361344537813,8.0,0.06666666666666667,47.344221105527645,0.394535175879397,,,-5.015497184777453e-07,-0.15,0.9143680001751645,-0.007222315946080148,-0.15,0.9143680001751712,120.0,120,0.8878865,0.7996199,0.0007417361344537813
NA-ion,NA-ion_270040-5-3-37.pkl,미상,211,EXTRAPOLATED,1,256,45,0.175781,0,0.000e+00,13.0,0.061611374407582936,78.56281407035176,0.37233561170782825,51.39684987213931,0.24358696621866974,-3.556397933726742e-07,-0.061611374407582936,0.8061480416821095,-0.015833439240746754,-0.061611374407582936,0.8061480416821153,211.0,211,0.8979647,0.8181846,0.0003799052380952377,15.0,0.05859375,76.73115577889448,0.29973107726130654,76.31198031968154,0.298093673123756,-2.177678180634247e-07,-0.1640625,0.8656820936050095,-0.014271631724604602,-0.1640625,0.8656820936050095,256.0,256,0.8979647,0.8,0.0003841752941176467
NA-ion,NA-ion_270040-5-4-36.pkl,미상,96,TRUNCATED_AT_EOL,1,96,0,0.0,0,0.000e+00,12.0,0.125,,,,,1.69502443673951e-07,-0.08333333333333333,1.0498314123364227,0.0015621345208978803,-0.08333333333333333,1.0498314123364305,96.0,96,0.8441003,0.7996191,0.0004682231578947368,12.0,0.125,,,,,1.69502443673951e-07,-0.08333333333333333,1.0498314123364227,0.0015621345208978803,-0.08333333333333333,1.0498314123364305,96.0,96,0.8441003,0.7996191,0.0004682231578947368
NA-ion,NA-ion_270040-5-5-35.pkl,미상,180,TRUNCATED_AT_EOL,1,180,0,0.0,0,0.000e+00,11.0,0.06111111111111111,121.08291457286434,0.6726828587381353,80.76916224021022,0.4487175680011679,1.1022393048819033e-07,0.07777777777777778,1.036287413850619,0.003571255347813752,0.07777777777777778,1.036287413850604,180.0,180,0.8982961,0.7996444,0.0005511268156424582,11.0,0.06111111111111111,121.08291457286434,0.6726828587381353,80.76916224021022,0.4487175680011679,1.1022393048819033e-07,0.07777777777777778,1.036287413850619,0.003571255347813752,0.07777777777777778,1.036287413850604,180.0,180,0.8982961,0.7996444,0.0005511268156424582
NA-ion,NA-ion_270040-5-6-34.pkl,미상,131,TRUNCATED_AT_EOL,1,131,0,0.0,0,0.000e+00,8.0,0.061068702290076333,107.54773869346734,0.820975104530285,77.64995203668633,0.592747725470888,5.232157146475244e-08,0.08396946564885496,1.0014910901117493,0.0008978904879064597,0.08396946564885496,1.001491090111756,131.0,131,0.8955192,0.7997468,0.000736710769230769,8.0,0.061068702290076333,107.54773869346734,0.820975104530285,77.64995203668633,0.592747725470888,5.232157146475244e-08,0.08396946564885496,1.0014910901117493,0.0008978904879064597,0.08396946564885496,1.001491090111756,131.0,131,0.8955192,0.7997468,0.000736710769230769
NA-ion,NA-ion_270040-5-7-33.pkl,미상,177,TRUNCATED_AT_EOL,1,177,0,0.0,0,0.000e+00,11.0,0.062146892655367235,63.174874371859296,0.35692019419129545,51.742115484036674,0.2923283360680038,-4.3859690662875406e-07,-0.03954802259887006,0.8565782552158125,-0.01374080248777517,-0.03954802259887006,0.8565782552158145,177.0,177,0.8910125,0.7999863,0.0005171943181818179,11.0,0.062146892655367235,63.174874371859296,0.35692019419129545,51.742115484036674,0.2923283360680038,-4.3859690662875406e-07,-0.03954802259887006,0.8565782552158125,-0.01374080248777517,-0.03954802259887006,0.8565782552158145,177.0,177,0.8910125,0.7999863,0.0005171943181818179
NA-ion,NA-ion_270040-5-8-32.pkl,미상,102,TRUNCATED_AT_EOL,1,102,0,0.0,0,0.000e+00,8.0,0.0784313725490196,47.642713567839195,0.46708542713567835,53.643564863391745,0.525917302582272,7.42595999979304e-07,0.11764705882352941,1.1240620182630465,0.007725968783783955,0.11764705882352941,1.124062018263044,102.0,102,0.8691923,0.7994501,0.000690516831683168,8.0,0.0784313725490196,47.642713567839195,0.46708542713567835,53.643564863391745,0.525917302582272,7.42595999979304e-07,0.11764705882352941,1.1240620182630465,0.007725968783783955,0.11764705882352941,1.124062018263044,102.0,102,0.8691923,0.7994501,0.000690516831683168
NA-ion,NA-ion_270040-6-2-30.pkl,미상,154,TRUNCATED_AT_EOL,1,154,0,0.0,0,0.000e+00,10.0,0.06493506493506493,53.81959798994975,0.34947790902564774,59.110598635098455,0.3838350560720679,1.1752341881461097e-06,-0.14285714285714285,1.419532744786144,0.02787185400607283,-0.14285714285714285,1.4195327447861659,154.0,154,0.8716874,0.7995543,0.0004714581699346402,10.0,0.06493506493506493,53.81959798994975,0.34947790902564774,59.110598635098455,0.3838350560720679,1.1752341881461097e-06,-0.14285714285714285,1.419532744786144,0.02787185400607283,-0.14285714285714285,1.4195327447861659,154.0,154,0.8716874,0.7995543,0.0004714581699346402
NA-ion,NA-ion_270040-6-5-27.pkl,미상,1,TRUNCATED_AT_EOL,1,1,0,0.0,0,0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,0.7042946,0.7042946,
NA-ion,NA-ion_270040-6-6-26.pkl,미상,232,TRUNCATED_AT_EOL,1,232,0,0.0,0,0.000e+00,14.0,0.0603448275862069,82.60452261306533,0.356053976780454,94.73902894574826,0.4083578833868459,6.128933581566307e-07,-0.1810344827586207,1.3666033963779545,0.03298837210941909,-0.1810344827586207,1.3666033963779387,232.0,232,0.8971202,0.7995338,0.00042245194805194837,14.0,0.0603448275862069,82.60452261306533,0.356053976780454,94.73902894574826,0.4083578833868459,6.128933581566307e-07,-0.1810344827586207,1.3666033963779545,0.03298837210941909,-0.1810344827586207,1.3666033963779387,232.0,232,0.8971202,0.7995338,0.00042245194805194837
NA-ion,NA-ion_270040-6-8-24.pkl,미상,235,EXTRAPOLATED,1,270,35,0.12963,0,0.000e+00,14.0,0.059574468085106386,202.19296482412062,0.860395594996258,201.1965708648556,0.8561556207015132,-9.295700867128791e-08,-0.02127659574468085,0.9583302800263482,-0.005133550803873029,-0.02127659574468085,0.9583302800263556,235.0,235,0.8993452,0.817447,0.0003499923076923074,16.0,0.05925925925925926,204.16934673366836,0.7561827656802532,211.9662750416084,0.785060277931883,-2.7607983833765017e-07,-0.08888888888888889,0.8375112482570892,-0.020126220214812772,-0.08888888888888889,0.8375112482570969,270.0,270,0.8993452,0.8,0.00036931301115241603
NA-ion,NA-ion_270040-7-1-23.pkl,미상,182,TRUNCATED_AT_EOL,1,182,0,0.0,0,0.000e+00,12.0,0.06593406593406594,143.52613065326634,0.7886051134794854,113.40388785971659,0.6230982849434977,-5.755889037514069e-07,0.23076923076923078,0.8434326336478148,-0.01906580684786285,0.23076923076923078,0.843432633647819,182.0,182,0.8957815,0.7992885,0.0005331104972375693,12.0,0.06593406593406594,143.52613065326634,0.7886051134794854,113.40388785971659,0.6230982849434977,-5.755889037514069e-07,0.23076923076923078,0.8434326336478148,-0.01906580684786285,0.23076923076923078,0.843432633647819,182.0,182,0.8957815,0.7992885,0.0005331104972375693
NA-ion,NA-ion_270040-7-2-22.pkl,미상,81,TRUNCATED_AT_EOL,1,81,0,0.0,0,0.000e+00,5.0,0.06172839506172839,15.432160804020102,0.1905205037533346,18.56391968873169,0.22918419368804557,-1.364986908975137e-06,0.13580246913580246,0.8793483765177748,-0.008955679109785775,0.13580246913580246,0.8793483765177696,81.0,81,0.8628968,0.7994537,0.0007930387499999996,5.0,0.06172839506172839,15.432160804020102,0.1905205037533346,18.56391968873169,0.22918419368804557,-1.364986908975137e-06,0.13580246913580246,0.8793483765177748,-0.008955679109785775,0.13580246913580246,0.8793483765177696,81.0,81,0.8628968,0.7994537,0.0007930387499999996
NA-ion,NA-ion_270040-8-3-18.pkl,미상,1,TRUNCATED_AT_EOL,1,1,0,0.0,0,0.000e+00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,0.7351736,0.7351736,
NA-ion,NA-ion_270040-8-5-16.pkl,미상,128,EXTRAPOLATED,1,149,21,0.14094,0,0.000e+00,9.0,0.0703125,64.75527638190955,0.5059005967336684,80.4108017535792,0.6282093886998374,1.3115794154419683e-06,-0.09375,1.4404007211114753,0.02148891714260121,-0.09375,1.4404007211114753,128.0,128,0.8611541,0.8073384,0.00042374566929133877,10.0,0.06711409395973154,69.34773869346733,0.46542106505682773,76.74055456420655,0.5150372789544063,1.2082080805922577e-06,-0.10067114093959731,1.4965240419565224,0.026823427597232226,-0.10067114093959731,1.4965240419564991,149.0,149,0.8611541,0.8,0.0004132033783783783
RWTH,RWTH_002.pkl,NMC,741,TRUNCATED_AT_EOL,1,741,0,0.0,1,2.287e-02,587.0,0.7879194630872484,114.28241206030152,0.1533992108191967,230.51533598348442,0.3094165583670932,9.982616952363333e-08,-0.13630229419703105,1.3444747614209054,0.055406019739855074,-0.13630229419703105,1.3444747614209036,745.0,741,0.9667531777856669,0.7999705336758192,0.0002241702205777524,265.0,0.35570469798657717,120.26432160804022,0.16142861960810767,226.94614666982827,0.30462570022795743,1.0329854771138608e-07,-0.12280701754385964,1.3610127060683943,0.057333276443514394,-0.12280701754385964,1.3610127060683819,745.0,741,0.9438871179329554,0.7999937165204853,0.000193405109425363
RWTH,RWTH_003.pkl,NMC,625,TRUNCATED_AT_EOL,1,625,0,0.0,1,1.685e-02,592.0,0.9411764705882353,126.91557788944725,0.2017735737511085,114.08935052230301,0.18138211529777903,2.0280256014540555e-07,0.0912,1.5380150000235093,0.080237007698487,0.0912,1.5380150000235129,629.0,625,0.955769535191433,0.7972810705258633,0.00025237016666492,267.0,0.424483306836248,129.44020100502513,0.2057872829968603,99.41982962630294,0.15806014249014777,2.0114279713427404e-07,0.0688,1.5115781634655034,0.07958033740100012,0.0688,1.511578163465508,629.0,625,0.9531985319998975,0.8003089712791722,0.00024345471452344783
RWTH,RWTH_004.pkl,NMC,633,TRUNCATED_AT_EOL,1,633,0,0.0,1,1.845e-02,599.0,0.9418238993710691,240.64070351758792,0.3783658860339433,73.89486542411142,0.11618689532092989,2.655340711671659e-07,-0.07424960505529225,2.165874888370887,0.1074074696508319,-0.07424960505529225,2.1658748883708974,636.0,633,0.9499452597825191,0.8000763360954598,0.00023601405305048707,312.0,0.49056603773584906,245.74623115577896,0.38639344521348895,57.97560527802852,0.09115661207237188,2.710983991870221e-07,-0.16587677725118483,2.2943993144754726,0.10965821807755266,-0.16587677725118483,2.2943993144754904,636.0,633,0.9314959165336651,0.8000763360954598,0.00020695996919402416
RWTH,RWTH_005.pkl,NMC,744,TRUNCATED_AT_EOL,1,744,0,0.0,1,1.781e-02,592.0,0.7914438502673797,237.8628140703518,0.31799841453255584,275.4881902400692,0.36829971957228497,1.6104356367953528e-07,-0.09408602150537634,1.7857061438907496,0.09010451805295487,-0.09408602150537634,1.7857061438907424,748.0,744,0.9649761394018834,0.7991225822248501,0.00022202618095988396,668.0,0.893048128342246,240.86582914572867,0.322013140569156,261.4238925330417,0.34949718253080436,1.6867834319376577e-07,-0.0456989247311828,1.814227589378747,0.09437620773028693,-0.0456989247311828,1.8142275893787514,748.0,744,0.9708456847498387,0.7991225822248501,0.00022988367138552685
RWTH,RWTH_006.pkl,NMC,724,TRUNCATED_AT_EOL,1,724,0,0.0,1,2.642e-02,625.0,0.8585164835164835,132.15226130653267,0.1815278314650174,261.0012523957491,0.3585182038403147,1.6958894422662714e-07,-0.12430939226519337,1.8300103953151763,0.08987942701700528,-0.12430939226519337,1.8300103953151479,728.0,724,0.954664772754534,0.7997882031892081,0.00021303517134157622,608.0,0.8351648351648352,155.53316582914573,0.21364445855651887,235.81361428529272,0.3239197998424351,1.797651146152559e-07,-0.16298342541436464,1.9088485208237231,0.0952726345042539,-0.16298342541436464,1.9088485208236776,728.0,724,0.9282463968077455,0.7997882031892081,0.00017669627732948748
RWTH,RWTH_007.pkl,NMC,756,TRUNCATED_AT_EOL,1,756,0,0.0,1,1.504e-02,265.0,0.34868421052631576,116.56633165829147,0.15337675218196248,218.3405891999609,0.287290248947317,9.743879017669207e-08,-0.11904761904761904,1.3723519333691783,0.056280645206059694,-0.11904761904761904,1.3723519333691683,760.0,756,0.9646502437451919,0.7998279949179163,0.00021715711307941448,264.0,0.3473684210526316,119.61758793969851,0.15739156307855068,213.3431704689083,0.28071469798540566,9.879931960941239e-08,-0.12433862433862433,1.3805057260720048,0.05706648700639768,-0.12433862433862433,1.3805057260719942,760.0,756,0.9646502437451919,0.8000489331937625,0.00021686602180688992
RWTH,RWTH_008.pkl,NMC,692,TRUNCATED_AT_EOL,1,692,0,0.0,1,1.854e-02,310.0,0.4454022988505747,120.79145728643216,0.1735509443770577,196.23680910116505,0.28194943836374287,1.3612096590899138e-07,-0.05202312138728324,1.4321345477662883,0.0659391738217716,-0.05202312138728324,1.432134547766276,696.0,692,0.9588310089095824,0.8009901169549916,0.00022710919705696522,265.0,0.3807471264367816,123.58542713567839,0.17756526887310112,183.21607085756668,0.2632414811171935,1.3797040777018377e-07,0.057803468208092484,1.4296118152001456,0.06683507305040273,0.057803468208092484,1.4296118152001425,696.0,692,0.9588310089095824,0.8001893254694783,0.0002282614150217325
